projects,slice,nrmse-rec-t1-all,nrmse-rec-t1-under 1000 msec
mcVFA-af12-simple-ZS,30,0.021810139,0.011495559
mcVFA-af12-simple-ZS,31,0.02233626,0.011505887
mcVFA-af12-simple-ZS,32,0.021792237,0.012185225
mcVFA-af12-simple-ZS,33,0.022640428,0.01165233
mcVFA-af12-simple-ZS,34,0.022699703,0.011291691
mcVFA-af12-simple-ZS,35,0.021713689,0.01114196
mcVFA-af12-simple-ZS,36,0.023178395,0.01093198
mcVFA-af12-simple-ZS,37,0.0234304,0.011313343
mcVFA-af12-simple-ZS,38,0.021311313,0.0111297
mcVFA-af12-simple-ZS,39,0.02176328,0.011096652
mcVFA-af12-simple-ZS,40,0.02041382,0.011283248
mcVFA-af12-simple-ZS,41,0.022806363,0.0118768485
mcVFA-af12-simple-ZS,42,0.022471368,0.011446387
mcVFA-af12-simple-ZS,43,0.024462612,0.011314239
mcVFA-af12-simple-ZS,44,0.021189671,0.010808042
mcVFA-af12-simple-ZS,45,0.019096412,0.011103585
mcVFA-af12-simple-ZS,46,0.020011596,0.010528213
mcVFA-af12-simple-ZS,47,0.019388331,0.011304233
mcVFA-af12-simple-ZS,48,0.018831756,0.011530857
mcVFA-af12-simple-ZS,49,0.020032894,0.010759831
mcVFA-af12-simple-ZS,50,0.019509118,0.010214158
mcVFA-af12-simple-ZS,51,0.01996894,0.009861389
mcVFA-af12-simple-ZS,52,0.02160938,0.009675097
mcVFA-af12-simple-ZS,53,0.020455725,0.009881847
mcVFA-af12-simple-ZS,54,0.023086721,0.010155023
mcVFA-af12-simple-ZS,55,0.02330586,0.009668353
mcVFA-af12-simple-ZS,56,0.020843921,0.009863806
mcVFA-af12-simple-ZS,57,0.020517884,0.010813572
mcVFA-af12-simple-ZS,58,0.01977969,0.009880706
mcVFA-af12-simple-ZS,59,0.020226575,0.009956385
mcVFA-af12-simple-ZS,60,0.020958383,0.010026792
mcVFA-af12-simple-ZS,61,0.0210942,0.010133283
mcVFA-af12-simple-ZS,62,0.022139749,0.010826268
mcVFA-af12-simple-ZS,63,0.022881433,0.011442804
mcVFA-af12-simple-ZS,64,0.019487867,0.011203821
mcVFA-af12-simple-ZS,65,0.021187047,0.011863083
mcVFA-af12-simple-ZS,66,0.01912532,0.012236292
mcVFA-af12-simple-ZS,67,0.019929381,0.011294906
mcVFA-af12-simple-ZS,68,0.018908551,0.012502511
mcVFA-af12-simple-ZS,69,0.021181742,0.012274006
mcVFA-af12-simple-ZS,70,0.021982979,0.019551001
mcVFA-af12-simple-ZS,71,0.019437155,0.012934889
mcVFA-af12-simple-ZS,72,0.037382048,0.0665164
mcVFA-af12-simple-ZS,73,0.018749231,0.011512548
mcVFA-af12-simple-ZS,74,0.018259719,0.012744135
mcVFA-af12-simple-ZS,75,0.018557675,0.01216918
mcVFA-af12-simple-ZS,76,0.017851306,0.017316667
mcVFA-af12-simple-ZS,77,0.017163504,0.010808525
mcVFA-af12-simple-ZS,78,0.017167969,0.01171721
mcVFA-af12-simple-ZS,79,0.01718069,0.010205797
mcVFA-af12-simple-ZS,80,0.018251242,0.010079725
mcVFA-af12-simple-ZS,81,0.017860165,0.00978447
mcVFA-af12-simple-ZS,82,0.018380221,0.0101725
mcVFA-af12-simple-ZS,83,0.017829554,0.010150346
mcVFA-af12-simple-ZS,84,0.017557573,0.0095005175
mcVFA-af12-simple-ZS,85,0.01768547,0.009632229
mcVFA-af12-simple-ZS,86,0.017529495,0.0095537165
mcVFA-af12-simple-ZS,87,0.015462365,0.009441032
mcVFA-af12-simple-ZS,88,0.016342496,0.010018845
mcVFA-af12-simple-ZS,89,0.01770154,0.009906185
mcVFA-af12-simple-ZS,90,0.017311718,0.009456584
mcVFA-af12-simple-ZS,91,0.018004233,0.0096883
mcVFA-af12-simple-ZS,92,0.01710244,0.009636242
mcVFA-af12-simple-ZS,93,0.017749397,0.009065079
mcVFA-af12-simple-ZS,94,0.016721884,0.009334898
mcVFA-af12-simple-ZS,95,0.0155946985,0.009368322
mcVFA-af12-simple-ZS,96,0.016204545,0.010028199
mcVFA-af12-simple-ZS,97,0.016368637,0.00950453
mcVFA-af12-simple-ZS,98,0.01792265,0.008849382
mcVFA-af12-simple-ZS,99,0.018663019,0.009455216
mcVFA-af12-simple-ZS,100,0.018075949,0.009697739
mcVFA-af12-simple-ZS,101,0.01870892,0.009672445
mcVFA-af12-simple-ZS,102,0.01950583,0.00983119
mcVFA-af12-simple-ZS,103,0.020529553,0.009138459
mcVFA-af12-simple-ZS,104,0.021975344,0.009975923
mcVFA-af12-simple-ZS,105,0.020070365,0.009565749
mcVFA-af12-simple-ZS,106,0.021575214,0.0094232
mcVFA-af12-simple-ZS,107,0.021098444,0.009692217
mcVFA-af12-simple-ZS,108,0.019876216,0.009344271
mcVFA-af12-simple-ZS,109,0.019927768,0.009669159
mcVFA-af12-simple-ZS,110,0.018001664,0.009247115
mcVFA-af12-simple-ZS,111,0.021889934,0.009852912
mcVFA-af12-simple-ZS,112,0.020079125,0.009994971
mcVFA-af12-simple-ZS,113,0.020268599,0.009822993
mcVFA-af12-simple-ZS,114,0.019527197,0.009211257
mcVFA-af12-simple-ZS,115,0.018776452,0.009884654
mcVFA-af12-simple-ZS,116,0.018465394,0.008896034
mcVFA-af12-simple-ZS,117,0.018440396,0.009654902
mcVFA-af12-simple-ZS,118,0.018600957,0.009723058
mcVFA-af12-simple-ZS,119,0.017957667,0.008976691
mcVFA-af12-simple-ZS,120,0.019145705,0.008972601
mcVFA-af12-simple-ZS,121,0.019691624,0.008918289
mcVFA-af12-simple-ZS,122,0.020173857,0.009100551
mcVFA-af12-simple-ZS,123,0.01791166,0.008707339
mcVFA-af12-simple-ZS,124,0.020120688,0.009319161
mcVFA-af12-simple-ZS,125,0.020199077,0.008893563
mcVFA-af12-simple-ZS,126,0.01875112,0.00828986
mcVFA-af12-simple-ZS,127,0.017191693,0.010127576
mcVFA-af12-simple-ZS,128,0.017527008,0.008404141
mcVFA-af12-simple-ZS,129,0.018388676,0.008672568
mcVFA-af12-simple-ZS,130,0.018768508,0.009217617
mcVFA-af12-simple-ZS,131,0.018714778,0.009055681
mcVFA-af12-simple-ZS,132,0.019280124,0.009025621
mcVFA-af12-simple-ZS,133,0.018657843,0.009282982
mcVFA-af12-simple-ZS,134,0.016822496,0.008725017
mcVFA-af12-simple-ZS,135,0.01959437,0.009407116
mcVFA-af12-simple-ZS,136,0.01722428,0.010366246
mcVFA-af12-simple-ZS,137,0.016173618,0.009545764
mcVFA-af12-simple-ZS,138,0.016718945,0.009951519
mcVFA-af12-simple-ZS,139,0.019788535,0.010284201
