projects,slice,psnr-rec-#0,psnr-rec-#1,psnr-rec-#2,psnr-rec-#3,psnr-rec-#4,psnr-rec-#5,psnr-rec-#6,psnr-rec-#7,psnr-rec-#8,psnr-rec-#9,psnr-rec-#10,psnr-rec-#11,psnr-rec-#12,psnr-rec-#13,psnr-rec-#14,psnr-rec-#15,ssim-rec-#0,ssim-rec-#1,ssim-rec-#2,ssim-rec-#3,ssim-rec-#4,ssim-rec-#5,ssim-rec-#6,ssim-rec-#7,ssim-rec-#8,ssim-rec-#9,ssim-rec-#10,ssim-rec-#11,ssim-rec-#12,ssim-rec-#13,ssim-rec-#14,ssim-rec-#15,mse-rec-#0,mse-rec-#1,mse-rec-#2,mse-rec-#3,mse-rec-#4,mse-rec-#5,mse-rec-#6,mse-rec-#7,mse-rec-#8,mse-rec-#9,mse-rec-#10,mse-rec-#11,mse-rec-#12,mse-rec-#13,mse-rec-#14,mse-rec-#15
mcMSE-af4-CGSENSE,16,27.73810629052294,26.205328013903394,27.201968392249427,26.630378140116076,25.804101005499668,26.427753504997227,24.74855358917765,23.050259394337974,24.609124373275428,25.54097565611451,24.620383787208233,22.918776953012188,26.199619544748792,23.61212178044992,25.643210308779935,23.976169360535387,0.8100831853455464,0.8113675092090578,0.8531289940028199,0.846208831344368,0.8346528477220274,0.8410100182824831,0.8445279549497823,0.8278963089471222,0.8284969488301659,0.8562550462097303,0.8299330780241713,0.820890407145869,0.8510730301624536,0.8105005347167717,0.8402137361760699,0.8089804482975975,1.722477236398845e-06,2.3186623820947716e-06,1.737517891342577e-06,1.8806304069585167e-06,2.167774255212862e-06,1.7745156810633489e-06,2.4752166609687265e-06,3.478421376712504e-06,2.2855283532408066e-06,1.731992142595118e-06,2.0226627839292632e-06,2.8541917345137335e-06,1.262948103430972e-06,2.154304638679605e-06,1.2909649740322493e-06,1.7967759049497545e-06
mcMSE-af4-CGSENSE,17,27.77722465742373,26.241617733260462,27.236721207966788,26.666926047779995,25.80786190633763,26.44397698594333,24.654647075225938,22.974046738263617,24.54015755153051,25.577620543609363,24.575388954454578,22.809860955301392,26.250145742609874,23.452474210946015,25.601308711606848,23.83815019320709,0.8114147465527244,0.8135406451926455,0.8566699526251033,0.8467484220252037,0.8395565708311568,0.8454013605046198,0.8469837354934998,0.8301884978859266,0.8319119295376465,0.8614591313600242,0.8353114172191546,0.8213358229094222,0.8551649473788738,0.8111346069423566,0.8453486652895361,0.8113555967734557,1.7070319699996617e-06,2.2993683614913607e-06,1.7236695839528693e-06,1.8648703417056822e-06,2.1658979676431045e-06,1.7678989934211131e-06,2.5293206817877945e-06,3.540001898727496e-06,2.3221127776196226e-06,1.7174393178720493e-06,2.0437273633433506e-06,2.9266766432556324e-06,1.2483401405916084e-06,2.2349706796376267e-06,1.303480757997022e-06,1.8547946183389286e-06
mcMSE-af4-CGSENSE,18,27.772834383620943,26.340165333422796,27.358420719820636,26.82348962561621,25.864682226863383,26.622256357134923,24.686896943977082,23.064765546816602,24.67419576260653,25.780654932854993,24.661205708157627,22.84700083574659,26.3577991525321,23.61000562425548,25.731492480010765,23.802242767842962,0.8086743147194684,0.8162962098908634,0.8585846006325055,0.8506401531780213,0.8404205881764987,0.849072562677905,0.84769151381587,0.8330267849940803,0.8335353849343583,0.8639600102356225,0.83726447414984,0.8233239931386758,0.8577228118265271,0.8179856567406021,0.8502593308185507,0.8102282969292691,1.7087585320041399e-06,2.2477797756437212e-06,1.6760388916736702e-06,1.798838866307051e-06,2.13774524127075e-06,1.6967956071312074e-06,2.5106078282988165e-06,3.4668223634071182e-06,2.2515391719934996e-06,1.6389961956519983e-06,2.0037396097905003e-06,2.9017551241850015e-06,1.2177764574516914e-06,2.1553544229391264e-06,1.2649874179260223e-06,1.8701936141951592e-06
mcMSE-af4-CGSENSE,19,27.80403789514886,26.498795238747668,27.50601956599962,26.867576657904696,25.98127598093867,26.70000296321779,24.758138365110533,23.129913473652056,24.677752452904453,25.80679618954705,24.790459903127328,22.875055516800483,26.31865196135616,23.625959906303375,25.7309358870162,23.742659080524607,0.8118903071743422,0.817279329550721,0.8626457236120971,0.8530859546683952,0.8463398069267487,0.8529707795900553,0.8494123470376693,0.8367662249896869,0.8369439251396544,0.8680035910220611,0.8439204779171161,0.8228762667851597,0.8590720864035934,0.8195424649382607,0.854570960221883,0.8122289908971517,1.6965252598311054e-06,2.167159209420788e-06,1.6200341406147345e-06,1.7806705727707595e-06,2.0811171452805866e-06,1.6666901956341462e-06,2.4697599201317644e-06,3.415205128476373e-06,2.2496960809803568e-06,1.6291603515128372e-06,1.9449832961981883e-06,2.8830704650317784e-06,1.2288030575291486e-06,2.147451141354395e-06,1.2651495353566133e-06,1.8960288343805587e-06
mcMSE-af4-CGSENSE,20,27.790315415674666,26.511225292708236,27.517998128841604,26.818254929952026,25.986798292185888,26.76095514394659,24.710802853445863,23.026662920179916,24.663232109160344,25.738104141853768,24.833310293904653,22.88009800107919,26.40216278914763,23.62943226239548,25.81117226695902,24.011835761371096,0.8120022546716729,0.8177042706767179,0.862810503312815,0.8506524800502462,0.8478071883071973,0.8519223879742325,0.8480094127964589,0.8363731414234047,0.8382862396714463,0.8659216849581003,0.8463730288256165,0.8272784195127822,0.8612602044891715,0.8215087679087445,0.8538479446128905,0.820359448762014,1.7018942344293464e-06,2.160965323128039e-06,1.6155720459209988e-06,1.8010084659181302e-06,2.0784727894351818e-06,1.643461928324541e-06,2.496826027709176e-06,3.497372290439671e-06,2.2572303350898437e-06,1.655133473832393e-06,1.9258873180660885e-06,2.8797248887713067e-06,1.205400167236803e-06,2.145734697478474e-06,1.241990389644343e-06,1.7820802895585075e-06
mcMSE-af4-CGSENSE,21,27.86636891456339,26.561721283038715,27.595149544037806,26.885784437343556,26.054990108771992,26.880685910326005,24.76420248711865,23.10774672409458,24.78346573456721,25.857786637312277,24.819827909991467,22.907666304103266,26.460641930408393,23.724066123625857,25.953130003455726,24.04003098246814,0.8155784188924085,0.8187657216183977,0.8623656749797372,0.8504846547377514,0.8476104197662157,0.8534515158998967,0.8481568873558901,0.8348090569029457,0.8371098274984509,0.8669925818789079,0.8416773220260888,0.8242400620142483,0.8570847116166518,0.8159492258477025,0.854288869608771,0.8164979078737944,1.6723503222237923e-06,2.1359851416491438e-06,1.5871250980126206e-06,1.773220674294862e-06,2.04609204956796e-06,1.5987722008503624e-06,2.4663138447067467e-06,3.432681296544615e-06,2.195596152887447e-06,1.610144181540818e-06,1.931875203808886e-06,2.861503162421286e-06,1.1892777820321498e-06,2.099484390782891e-06,1.202049816129147e-06,1.7705481241137022e-06
mcMSE-af4-CGSENSE,22,27.666818805829614,26.53193200756273,27.74435032953019,26.8968236034954,26.16556052125464,27.009789213075123,24.792510371255077,23.140148803419113,24.864084795255927,26.018929977374796,24.97330049907463,23.027514309383363,26.678818097075986,23.907763045140342,26.0635504140702,24.138465515369152,0.8126698019633339,0.8165726223551156,0.863548566795701,0.8503560863227179,0.8479382129481546,0.851352638261199,0.8465770071210843,0.8386376389379719,0.8379623687822223,0.8641540177587121,0.8434522051939182,0.8274350093799681,0.8585729249372182,0.8216083188582817,0.8498432816565037,0.8202493781650066,1.750984324644378e-06,2.1506866687559523e-06,1.5335258467530366e-06,1.7687191302684369e-06,1.994656486203894e-06,1.5519447060796665e-06,2.4502905944245867e-06,3.4071658774337266e-06,2.1552150428760797e-06,1.5514951883233152e-06,1.864798150563729e-06,2.783616309898207e-06,1.1310080481052864e-06,2.012532604567241e-06,1.1718726682374836e-06,1.7308693713857792e-06
mcMSE-af4-CGSENSE,23,27.790432611059252,26.584143464096343,27.80402487674358,26.993951752139477,26.187157967851483,26.974878894535415,24.856474020793634,23.167188179722253,24.81093913146673,26.03432371791063,24.991777528008832,22.952715599022188,26.686381169649405,23.81841773433862,26.062902055715558,23.964754885706647,0.8153702664999317,0.8192244354593389,0.8615322239925871,0.847675247013932,0.8478162328089843,0.8476787711113766,0.8457302765222788,0.8372740268269363,0.8310063705629446,0.8603461951538353,0.8383272519047708,0.8204631877481751,0.852964206627911,0.8141415668718703,0.8446594327741023,0.8107671683139298,1.7018483049469069e-06,2.124985712725902e-06,1.5125983736652415e-06,1.7296015357715078e-06,1.9847616385959554e-06,1.5644702671124833e-06,2.414466507616453e-06,3.3860187613754533e-06,2.1817509150423575e-06,1.5460057056770893e-06,1.856881226558471e-06,2.8319741431914736e-06,1.1290401289443253e-06,2.0543645860016113e-06,1.1720476322807372e-06,1.801504367904272e-06
mcMSE-af4-CGSENSE,24,27.75239972542732,26.56478237902887,27.82977016738997,26.98619684759781,26.18721730444352,26.955499504501297,24.754492106493927,23.066079333348412,24.78111454588481,25.999242482196326,24.969013351978457,22.892856715856695,26.799206443708307,23.788120199879053,25.981776161877782,24.009119481883964,0.8168365012308504,0.8174722610177796,0.8630980901975613,0.8512945681185224,0.8510305341084748,0.8506202559004028,0.8495917218648716,0.8361172320567724,0.8347979271611944,0.8619868788934294,0.8425656358353161,0.8240187620758377,0.8600142045532316,0.8151396412671567,0.8472658885664046,0.8188913566943453,1.7168176782433875e-06,2.1344799279177096e-06,1.503658268120489e-06,1.7326927945759962e-06,1.9847345811285777e-06,1.5714668961663847e-06,2.471834250172833e-06,3.465773716015974e-06,2.196785317210015e-06,1.5585444543830818e-06,1.8666398773348192e-06,2.8712775019812398e-06,1.1000865924870595e-06,2.068746198347071e-06,1.1941471029786044e-06,1.7831953300628811e-06
mcMSE-af4-CGSENSE,25,27.861478696877647,26.762325147875853,28.016764739405286,27.128753773449308,26.30758323785999,27.122205937033634,24.75189179083309,23.15121816516057,24.92701324447298,26.19085300588813,25.164203209082316,23.047184977501583,26.869516602075656,24.00767543372449,26.19351511960012,24.200615578122722,0.8173850171293793,0.8182195519816081,0.8654476743970811,0.8531033265031055,0.8491905120303407,0.8511084437900139,0.8480594377812073,0.8399694026806122,0.8365383379235388,0.864559146097688,0.8454000719331279,0.8262621007640325,0.8602998043615818,0.820360184518708,0.8488203877936303,0.821199127568245,1.674234340498515e-06,2.0395659703353886e-06,1.4402889974007849e-06,1.676740566836088e-06,1.9304823126731208e-06,1.512288235971937e-06,2.4733149075473193e-06,3.398492481210269e-06,2.1242115053610178e-06,1.4912764072505524e-06,1.7846027731138747e-06,2.7710370886779856e-06,1.0824201126524713e-06,1.9667613742058165e-06,1.1373233519407222e-06,1.706275952528813e-06
mcMSE-af4-CGSENSE,26,27.67739880743577,26.600891951620305,27.912496981984457,26.99213922463987,26.206240705169837,27.079817759193023,24.71880298897018,23.185486023849478,24.926054614632804,26.13936205872421,25.226899728736193,23.075052436600014,26.84278945051689,23.994382314279772,26.102274239010153,24.095954127716183,0.816485826648714,0.8162390825257149,0.8631402834774126,0.8499082446419448,0.8500890289126635,0.8536665659535062,0.8463379207668963,0.8417941435718946,0.8392599962761884,0.8642801300204094,0.8462291843375638,0.8301615321785509,0.861201636715562,0.8218522587544108,0.8498306840442009,0.8253145193954986,1.7467239104007604e-06,2.116806172125507e-06,1.475286808272358e-06,1.7303235608778778e-06,1.9760598206630675e-06,1.5271208440026385e-06,2.492230805728468e-06,3.3717824408086017e-06,2.124680577253457e-06,1.5090625993252615e-06,1.7590243714948883e-06,2.7533128559298348e-06,1.0891019428527215e-06,1.97279086933122e-06,1.1614700952122803e-06,1.7478953395766439e-06
